record_id,message_length,num_code_terms,num_text_terms_parts,min_length_text_terms,max_length_text_terms,avg_length_text_terms
1082,10,1450,2,10,35,22
516,12,32,1,12,12,12
6921,12,313,1,12,12,12
502,6,75,1,6,6,6
1096,5,2018,1,5,5,5
3859,4,201,3,4,146,66
3681,3,20,1,3,3,3
4688,8,41,2,8,25,16
4850,14,110,1,14,14,14
5596,17,22,3,17,48,27
264,15,1431,1,15,15,15
1928,10,1548,1,10,10,10
933,24,239,5,24,87,57
6510,8,24,1,8,8,8
2776,11,57,2,11,63,37
5019,7,2737,1,7,7,7
4307,14,238,1,14,14,14
3468,32,584,1,32,32,32
4461,7,293,1,7,7,7
2010,17,1323,3,17,32,25
1519,18,829,1,18,18,18
6276,16,2054,2,16,55,35
7168,30,370,1,30,30,30
6262,21,415,1,21,21,21
4475,13,701,1,13,13,13
2004,11,20,1,11,11,11
2762,14,36,2,14,31,22
4313,13,1148,1,13,13,13
927,5,959,1,5,5,5
6504,23,82,1,23,23,23
5025,4,17,1,4,4,4
2992,21,1299,2,21,100,60
3454,19,142,1,19,19,19
1243,14,74,1,14,14,14
1525,2,44,1,2,2,2
7154,14,247,2,14,49,31
3332,6,235,1,6,6,6
5743,20,189,2,20,45,32
3326,33,512,2,33,54,43
4449,8,350,1,8,8,8
5757,2,45,1,2,2,2
2038,12,138,1,12,12,12
1531,8,54,1,8,8,8
7140,5,155,2,5,32,18
6538,28,67,2,28,32,30
1257,23,132,2,23,29,26
5031,11,489,2,11,205,108
2986,23,763,1,23,23,23
3440,5,21,1,5,5,5
728,5,952,1,5,5,5
5964,3,947,1,3,3,3
5970,2,332,4,2,24,14
2979,8,969,2,8,65,36
1280,1,2297,1,1,1,1
2951,18,524,1,18,18,18
3497,8,26,1,8,8,8
2789,21,148,3,21,43,31
5780,10,3011,2,10,175,92
5958,2,28,1,2,2,2
7197,13,100,1,13,13,13
6289,41,267,1,41,41,41
7183,4,331,1,4,4,4
5794,11,177,1,11,11,11
2945,12,73,1,12,12,12
3483,12,558,1,12,12,12
1294,19,69,1,19,19,19
6464,6,43,1,6,6,6
847,2,139,1,2,2,2
4273,11,255,1,11,11,11
2602,11,85,1,11,11,11
2164,7,13,1,7,7,7
4515,7,114,1,7,7,7
6302,32,44,1,32,32,32
7008,30,209,3,30,404,157
6316,9,1511,1,9,9,9
1479,8,660,2,8,47,27
2170,13,346,1,13,13,13
4501,8,73,1,8,8,8
3508,10,61,1,10,10,10
4267,10,222,1,10,10,10
5179,10,365,1,10,10,10
2616,11,256,1,11,11,11
13,7,841,3,7,75,37
6470,14,825,5,14,382,120
853,10,40,1,10,10,10
3520,11,27,1,11,11,11
5151,16,63,1,16,16,16
1337,11,33,1,11,11,11
6458,12,606,1,12,12,12
7020,3,250,1,3,3,3
1451,7,561,1,7,7,7
2158,9,1279,1,9,9,9
5637,12,563,1,12,12,12
4529,24,975,1,24,24,24
3246,7,58,1,7,7,7
5623,15,1002,1,15,15,15
3252,2,106,1,2,2,2
7034,23,224,1,23,23,23
1445,12,395,1,12,12,12
1323,9,217,1,9,9,9
3534,28,135,3,28,61,45
5145,15,59,1,15,15,15
2819,66,450,2,66,75,70
884,12,536,2,12,69,40
5810,5,536,1,5,5,5
5804,8,1512,3,8,67,43
890,1,2254,4,1,272,92
648,6,216,1,6,6,6
660,10,200,1,10,10,10
5192,13,1259,1,13,13,13
2825,3,93,1,3,3,3
3285,4,147,1,4,4,4
106,24,1085,3,24,103,55
1492,8,36,1,8,8,8
1486,4,49,1,4,4,4
5838,6,241,1,6,6,6
3291,1,7,1,1,1,1
5186,11,124,1,11,11,11
4298,11,470,1,11,11,11
2831,123,1333,1,123,123,123
674,6,358,1,6,6,6
6100,41,724,18,9,85,20
3078,6,5567,1,6,6,6
4717,15,154,2,15,33,24
5409,4,4393,2,4,146,75
2366,20,112,2,20,35,27
2400,15,1717,2,15,209,112
4071,5,1171,1,5,5,5
6666,6,106,1,6,6,6
1109,37,269,2,37,52,44
6672,5,111,1,5,5,5
489,23,556,2,23,36,29
2414,13,51,1,13,13,13
4065,4,182,1,4,4,4
4703,11,24,1,11,11,11
2372,12,55,1,12,12,12
6114,28,522,3,28,104,77
3044,14,110,2,14,20,17
5435,8,3927,7,8,244,82
1653,20,124,1,20,20,20
7222,7,898,1,7,7,7
6882,7,25,1,7,7,7
1135,3,1018,1,3,3,3
5353,7,2467,5,7,102,51
3722,14,207,1,14,14,14
2428,10,228,1,10,10,10
5347,8,230,1,8,8,8
4059,13,83,1,13,13,13
3736,3,104,1,3,3,3
6896,10,813,3,10,70,33
1647,4,264,1,4,4,4
6128,1,146,1,1,1,1
7236,13,1084,1,13,13,13
3050,16,2281,2,16,55,35
5421,4,126,1,4,4,4
1874,10,13,1,10,10,10
338,13,362,1,13,13,13
3905,10,61,1,10,10,10
3911,8,19,1,8,8,8
6869,18,28,1,18,18,18
1860,9,40,1,9,9,9
4918,28,320,1,28,28,28
1848,12,257,1,12,12,12
1690,6,190,1,6,6,6
304,12,68,1,12,12,12
2399,11,31,1,11,11,11
4930,9,42,1,9,9,9
3087,13,1140,1,13,13,13
3939,11,404,2,11,26,18
5390,6,76,1,6,6,6
6699,10,41,1,10,10,10
462,16,173,2,16,36,26
6841,2,201,1,2,2,2
476,16,333,1,16,16,16
6855,4,27,1,4,4,4
5384,33,917,1,33,33,33
4924,10,577,1,10,10,10
3093,12,805,1,12,12,12
310,9,150,1,9,9,9
1684,10,48,1,10,10,10
5385,9,1140,1,9,9,9
6854,33,137,1,33,33,33
477,2,115,1,2,2,2
1685,6,61,1,6,6,6
311,12,621,3,12,29,22
3092,15,70,1,15,15,15
4925,43,37,1,43,43,43
3086,15,3200,1,15,15,15
4931,10,206,1,10,10,10
2398,11,494,1,11,11,11
1691,13,478,1,13,13,13
1849,7,16,1,7,7,7
6840,3,113,1,3,3,3
463,11,86,2,11,28,19
6698,8,155,1,8,8,8
5391,4,261,1,4,4,4
3938,4,18,1,4,4,4
6868,18,76,1,18,18,18
3910,15,159,2,15,34,24
4919,44,124,2,44,172,108
1861,6,400,1,6,6,6
339,8,57,3,8,39,27
1875,19,222,1,19,19,19
3904,9,411,1,9,9,9
1120,17,406,2,17,44,30
6897,1,140,1,1,1,1
3737,24,1142,1,24,24,24
4058,9,1159,1,9,9,9
5346,3,61,1,3,3,3
2429,18,32,1,18,18,18
5420,7,319,1,7,7,7
3051,14,810,2,14,92,53
7237,7,111,1,7,7,7
6129,9,355,2,9,28,18
1646,5,84,1,5,5,5
7223,12,11,1,12,12,12
1652,37,396,1,37,37,37
5434,4,49,1,4,4,4
3045,9,325,1,9,9,9
3723,9,548,2,9,34,21
5352,3,419,1,3,3,3
1134,23,147,2,23,23,23
6883,18,350,1,18,18,18
4064,6,271,1,6,6,6
2415,9,497,1,9,9,9
488,4,276,1,4,4,4
6673,5,73,1,5,5,5
6115,23,1543,19,4,464,112
2373,25,165,1,25,25,25
4702,12,222,1,12,12,12
2367,8,491,1,8,8,8
5408,6,755,3,6,95,54
4716,17,172,2,17,30,23
3079,19,713,3,19,124,64
6101,13,42,2,13,34,23
6667,2,46,1,2,2,2
4070,11,10,1,11,11,11
2401,10,43,1,10,10,10
3290,31,1894,1,31,31,31
5839,22,225,2,22,43,32
113,11,1400,6,11,173,60
1487,3,266,2,3,113,58
2830,84,190,1,84,84,84
4299,10,23,1,10,10,10
5187,24,2907,2,24,60,42
2824,51,241,1,51,51,51
5193,15,109,2,15,53,34
661,4,49,1,4,4,4
1493,9,152,1,9,9,9
107,10,97,1,10,10,10
3284,13,8,1,13,13,13
5805,14,180,2,14,40,27
891,3,432,2,3,17,10
885,9,28,1,9,9,9
2818,24,756,1,24,24,24
5811,4,66,1,4,4,4
1444,4,1241,1,4,4,4
7035,11,46,2,11,39,25
3253,9,274,3,9,130,63
5622,15,41,1,15,15,15
5144,17,435,3,17,63,39
3535,12,288,5,12,83,45
1322,6,98,1,6,6,6
6459,5,45,1,5,5,5
1336,6,188,1,6,6,6
5150,10,138,1,10,10,10
3521,27,126,2,27,54,40
3247,4,258,2,4,27,15
4528,11,541,1,11,11,11
5636,9,307,3,9,48,30
2159,8,15,1,8,8,8
1450,15,144,1,15,15,15
7021,3,105,4,3,51,36
4500,8,71,1,8,8,8
2171,24,246,1,24,24,24
1478,11,748,1,11,11,11
6317,27,121,1,27,27,27
7009,5,514,3,5,38,23
852,11,167,5,11,79,44
12,3,801,1,3,3,3
6471,8,802,1,8,8,8
2617,6,17,1,6,6,6
5178,10,211,1,10,10,10
4266,10,6,1,10,10,10
3509,21,65,3,21,51,39
2603,8,47,1,8,8,8
4272,11,514,1,11,11,11
846,14,351,1,14,14,14
6465,5,57,1,5,5,5
6303,14,202,1,14,14,14
4514,9,18,1,9,9,9
2165,8,17,1,8,8,8
5795,10,894,1,10,10,10
7182,3,587,1,3,3,3
701,12,96,1,12,12,12
1295,28,678,1,28,28,28
3482,31,139,1,31,31,31
2944,6,395,2,6,24,15
2788,24,200,3,24,41,30
3496,13,716,1,13,13,13
2950,21,75,2,17,21,19
1281,5,22,1,5,5,5
715,5,25,1,5,5,5
6288,26,22,1,26,26,26
7196,18,122,1,18,18,18
5959,9,32,1,9,9,9
5781,19,38,1,19,19,19
5971,2,34,2,2,15,8
2978,16,95,2,16,221,118
729,9,138,1,9,9,9
5965,3,110,2,3,29,16
7141,13,971,1,13,13,13
1530,7,705,1,7,7,7
2039,17,181,1,17,17,17
5756,9,125,3,9,30,21
4448,14,31,1,14,14,14
3327,7,381,1,7,7,7
3441,9,455,1,9,9,9
2987,16,944,2,16,174,95
5030,8,3,2,8,22,15
1256,12,36,1,12,12,12
6539,12,36,1,12,12,12
1242,1,136,1,1,1,1
3455,13,18,1,13,13,13
2993,8,460,1,8,8,8
5024,18,542,1,18,18,18
5742,26,631,1,26,26,26
3333,4,97,1,4,4,4
7155,7,956,1,7,7,7
1524,5,186,1,5,5,5
2005,13,168,1,13,13,13
4474,16,84,1,16,16,16
6263,1,21,1,1,1,1
6505,13,61,1,13,13,13
926,5,528,14,5,137,45
4312,9,414,1,9,9,9
2763,16,18,1,16,16,16
3469,11,536,1,11,11,11
4306,8,129,1,8,8,8
5018,4,469,1,4,4,4
2777,22,116,2,22,36,29
6511,5,254,1,5,5,5
7169,2,150,1,2,2,2
6277,4,991,1,4,4,4
1518,20,714,1,20,20,20
2011,14,248,1,14,14,14
4460,18,447,1,18,18,18
3680,1,57,1,1,1,1
3858,12,54,1,12,12,12
503,8,913,1,8,8,8
6920,12,692,1,12,12,12
1929,25,260,1,25,25,25
265,6,752,1,6,6,6
5597,11,369,1,11,11,11
4851,15,189,3,15,66,49
4689,15,129,1,15,15,15
5583,6,20,1,6,6,6
4845,12,112,1,12,12,12
271,14,45,1,14,14,14
517,7,922,3,7,75,37
1083,14,1057,3,14,30,24
6934,4,26,1,4,4,4
3694,3,24,1,3,3,3
3864,3,26,1,3,3,3
1915,19,24,1,19,19,19
259,6,123,1,6,6,6
1901,19,185,3,19,36,30
4879,18,7,1,18,18,18
3870,15,1005,1,15,15,15
6908,3,554,1,3,3,3
1054,8,241,1,8,8,8
5232,19,703,1,19,19,19
3643,3,48,4,3,24,18
3125,20,303,1,20,20,20
5554,10,180,1,10,10,10
4892,13,198,1,13,13,13
1732,16,169,1,16,16,16
1726,4,173,1,4,4,4
6049,2,77,1,2,2,2
3131,10,176,1,10,10,10
5540,11,60,1,11,11,11
4886,13,962,1,13,13,13
2549,16,183,1,16,16,16
5226,11,118,1,11,11,11
4138,22,216,2,22,33,27
3657,4,53,1,4,4,4
1040,1,588,1,1,1,1
2561,10,229,1,10,10,10
4110,12,96,1,12,12,12
6707,2,253,1,2,2,2
1068,32,194,1,32,32,32
6061,11,373,2,11,205,108
3119,13,696,1,13,13,13
4676,13,66,2,13,20,16
5568,17,687,1,17,17,17
2207,14,1955,1,14,14,14
4662,15,687,2,15,33,24
2213,9,81,1,9,9,9
6075,3,12,1,3,3,3
6713,11,270,1,11,11,11
2575,10,22,1,10,10,10
4104,6,46,1,6,6,6
2205,15,89,2,15,31,23
4674,12,381,1,12,12,12
6063,57,1533,1,57,57,57
298,9,339,1,9,9,9
6705,33,200,1,33,33,33
4112,24,455,1,24,24,24
2563,27,137,2,27,52,39
3669,4,1147,1,4,4,4
4106,4,1173,5,4,57,45
5218,21,128,1,21,21,21
2577,11,1887,3,11,134,75
6711,11,532,1,11,11,11
6077,10,1277,6,10,57,32
1718,11,20,1,11,11,11
2211,10,10,1,10,10,10
4660,22,938,2,22,37,29
1730,5,341,1,5,5,5
4890,21,18,1,21,21,21
2239,16,446,2,16,32,24
5556,9,204,1,9,9,9
4648,11,234,2,11,31,21
3127,6,347,1,6,6,6
3641,21,21,1,21,21,21
5230,16,702,1,16,16,16
3899,13,57,1,13,13,13
1056,9,266,1,9,9,9
6739,14,372,1,14,14,14
1042,3,32,1,3,3,3
3655,4,18,1,4,4,4
5224,16,25,1,16,16,16
4884,14,567,1,14,14,14
5542,9,18,1,9,9,9
3133,9,129,1,9,9,9
1724,2,14,1,2,2,2
1917,11,72,1,11,11,11
3866,10,414,2,10,26,18
529,1,50,2,1,15,8
3872,15,907,1,15,15,15
1903,12,311,1,12,12,12
4853,11,26,1,11,11,11
5595,2,632,1,2,2,2
267,9,50,1,9,9,9
6922,15,275,1,15,15,15
501,18,309,2,18,32,25
1095,9,135,1,9,9,9
3682,1,26,1,1,1,1
2588,10,51,1,10,10,10
3696,8,2541,1,8,8,8
6936,4,913,1,4,4,4
1081,8,655,3,8,172,65
515,8,539,1,8,8,8
6088,2,777,1,2,2,2
273,7,370,1,7,7,7
4847,11,103,1,11,11,11
5581,10,33,1,10,10,10
2761,18,170,2,18,31,24
4310,13,495,1,13,13,13
924,23,147,4,23,89,57
6507,10,703,1,10,10,10
1268,1,368,4,1,856,241
6261,6,207,10,6,31,22
3319,6,523,1,6,6,6
4476,14,25,1,14,14,14
5768,2,304,1,2,2,2
2007,11,51,1,11,11,11
4462,9,89,1,9,9,9
2013,28,298,1,28,28,28
6275,16,84,1,16,16,16
6513,7,179,1,7,7,7
2775,22,78,3,22,43,32
4304,12,379,1,12,12,12
918,16,137,1,16,16,16
1254,38,411,2,35,38,36
5032,6,40,1,6,6,6
2985,25,280,2,25,54,39
3443,8,173,1,8,8,8
3325,126,1863,1,126,126,126
5754,3,36,2,3,106,54
1532,12,98,1,12,12,12
7143,4,329,3,4,131,67
1526,6,325,9,6,202,67
6249,11,88,2,11,22,16
7157,6,120,1,6,6,6
3331,6,1556,2,6,10,8
5998,8,101,1,8,8,8
5740,5,10,1,5,5,5
2749,16,1530,1,16,16,16
5026,2,400,1,2,2,2
2991,6,743,1,6,6,6
4338,3,221,1,3,3,3
3457,13,54,1,13,13,13
1240,9,476,1,9,9,9
5973,13,481,1,13,13,13
5967,2,184,2,2,17,9
2946,13,472,1,13,13,13
3480,12,358,2,12,48,30
1297,3,39,1,3,3,3
703,4,251,3,4,226,86
7180,15,116,1,15,15,15
5797,9,679,2,9,75,42
4489,18,399,1,18,18,18
5783,18,37,1,18,18,18
7194,6,978,1,6,6,6
717,12,208,1,12,12,12
1283,1,61,1,1,1,1
2952,7,33,1,7,7,7
3494,7,14,1,7,7,7
4264,9,101,1,9,9,9
2615,8,59,2,8,56,32
688,12,82,1,12,12,12
6473,5,1673,2,5,51,28
10,12,13,1,12,12,12
850,10,15,1,10,10,10
6315,51,3389,1,51,51,51
2173,15,240,3,15,100,47
4502,17,136,1,17,17,17
2167,18,100,1,18,18,18
5608,26,1174,1,26,26,26
4516,7,503,1,7,7,7
3279,3,1035,1,3,3,3
6301,33,299,1,33,33,33
1308,6,466,1,6,6,6
6467,14,281,1,14,14,14
844,18,563,2,18,54,36
4270,11,218,1,11,11,11
2601,14,47,1,14,14,14
1320,13,645,1,13,13,13
3537,15,77,1,15,15,15
4258,11,756,1,11,11,11
5146,9,3327,1,9,9,9
2629,8,22,1,8,8,8
5620,13,409,1,13,13,13
3251,8,81,1,8,8,8
7037,2,95,1,2,2,2
6329,3,26,1,3,3,3
1446,8,24,1,8,8,8
7023,8,2589,1,8,8,8
1452,3,20,1,3,3,3
5634,10,27,1,10,10,10
3245,9,91,1,9,9,9
3523,12,94,1,12,12,12
5152,14,799,1,14,14,14
1334,7,152,1,7,7,7
38,5,681,1,5,5,5
878,54,290,1,54,54,54
893,5,1303,1,5,5,5
5807,11,3708,2,11,34,22
139,18,97,1,18,18,18
5813,12,74,2,12,37,24
887,86,412,1,86,86,86
5185,12,790,1,12,12,12
2832,345,19,1,345,345,345
677,3,233,2,3,24,13
1485,7,1133,2,7,234,120
111,11,375,2,11,21,16
3292,8,796,1,8,8,8
3286,6,60,1,6,6,6
2198,14,146,1,14,14,14
105,14,178,2,14,29,21
1491,12,24,1,12,12,12
6498,2,297,1,2,2,2
5191,9,226,1,9,9,9
2826,80,38,2,80,85,82
4700,9,315,2,9,27,18
2371,10,63,1,10,10,10
1678,6,411,1,6,6,6
6117,3,96,1,3,3,3
7209,3,187,1,3,3,3
6671,3,15,1,3,3,3
2417,8,261,1,8,8,8
5378,2,486,2,2,264,133
4066,4,115,2,4,66,35
3709,1,17,1,1,1,1
2403,14,70,2,14,46,30
4072,12,1263,4,12,130,78
6665,4,29,1,4,4,4
6103,11,127,1,11,11,11
4714,11,1691,2,11,27,19
2365,15,83,1,15,15,15
1644,10,91,1,10,10,10
7235,2,71,1,2,2,2
3053,11,1095,1,11,11,11
5422,3,2976,3,3,139,74
5344,2,76,1,2,2,2
3735,3,448,1,3,3,3
6895,12,502,2,12,30,21
1122,7,465,1,7,7,7
6881,2,84,1,2,2,2
6659,5,89,2,5,55,30
1136,23,147,2,23,23,23
5350,7,749,1,7,7,7
3721,5,263,1,5,5,5
3047,11,914,1,11,11,11
4728,11,339,2,11,26,18
5436,8,15,1,8,8,8
2359,17,26,1,17,17,17
1650,13,294,1,13,13,13
1888,11,780,1,11,11,11
7221,6,574,1,6,6,6
1863,11,68,1,11,11,11
3912,4,55,1,4,4,4
449,3,4871,2,3,225,114
3906,9,266,1,9,9,9
1877,5,388,2,5,45,25
4927,10,14,1,10,10,10
3090,21,293,1,21,21,21
313,1,1245,1,1,1,1
1687,5,94,1,5,5,5
475,6,776,1,6,6,6
6856,2,14,1,2,2,2
4099,12,10,1,12,12,12
5387,7,55,2,7,37,22
5393,15,697,7,15,100,65
461,4,2080,1,4,4,4
6842,68,186,1,68,68,68
1693,4,86,1,4,4,4
307,5,31,1,5,5,5
4933,10,200,1,10,10,10
3084,9,93,2,9,126,67
6843,85,812,1,85,85,85
460,54,856,1,54,54,54
5392,7,57,1,7,7,7
3085,39,1825,1,39,39,39
4932,11,42,1,11,11,11
306,5,2052,1,5,5,5
1692,13,448,1,13,13,13
1686,22,776,1,22,22,22
312,40,774,1,40,40,40
3091,6,865,3,6,101,43
4926,13,734,1,13,13,13
5386,8,1245,1,8,8,8
4098,14,66,2,14,49,31
6857,13,150,1,13,13,13
474,16,347,1,16,16,16
3907,9,701,1,9,9,9
1876,9,19,1,9,9,9
1862,48,155,1,48,48,48
448,13,756,4,13,165,70
3913,3,26,1,3,3,3
3720,2,542,3,2,32,20
5351,4,131,1,4,4,4
1137,8,2010,5,8,160,74
6658,5,1873,9,5,133,30
6880,8,61,1,8,8,8
7220,5,211,1,5,5,5
1889,9,189,3,9,253,96
1651,8,298,1,8,8,8
2358,22,658,2,22,35,28
5437,9,56,1,9,9,9
4729,16,69,1,16,16,16
3046,12,687,1,12,12,12
5423,4,759,4,4,275,127
3052,4,458,1,4,4,4
7234,1,406,1,1,1,1
1645,2,130,2,2,50,26
1123,14,511,1,14,14,14
6894,12,100,1,12,12,12
3734,1,60,2,1,27,14
5345,4,59,1,4,4,4
6664,7,518,1,7,7,7
4073,7,55,2,7,18,12
2402,13,81,1,13,13,13
2364,8,242,1,8,8,8
4715,11,577,2,11,28,19
6102,44,1991,1,44,44,44
7208,13,17,1,13,13,13
6116,13,467,1,13,13,13
1679,11,59,4,10,71,34
2370,24,54,2,24,44,34
4701,11,136,1,11,11,11
3708,2,939,1,2,2,2
4067,10,15,1,10,10,10
5379,16,1675,1,16,16,16
2416,12,23,2,12,22,17
6670,7,22,1,7,7,7
1490,6,262,1,6,6,6
104,9,1479,1,9,9,9
2199,24,89,2,24,92,58
3287,7,240,1,7,7,7
2827,82,448,2,82,153,117
5190,27,55,1,27,27,27
6499,4,84,1,4,4,4
662,6,29,1,6,6,6
676,4,39,1,4,4,4
2833,74,285,1,74,74,74
5184,17,128,1,17,17,17
3293,55,71,1,55,55,55
110,28,404,1,28,28,28
1484,10,58,1,10,10,10
5812,9,71,1,9,9,9
138,5,517,1,5,5,5
886,11,427,1,11,11,11
892,17,526,3,17,73,39
5806,13,112,1,13,13,13
3244,5,121,1,5,5,5
5635,5,396,1,5,5,5
1453,11,506,1,11,11,11
7022,4,1513,1,4,4,4
879,9,573,1,9,9,9
39,8,74,1,8,8,8
1335,6,181,1,6,6,6
5153,16,25,1,16,16,16
3522,9,19,1,9,9,9
2628,7,88,1,7,7,7
5147,27,375,1,27,27,27
4259,13,318,1,13,13,13
3536,21,3473,1,21,21,21
1321,11,335,1,11,11,11
1447,7,915,1,7,7,7
6328,3,881,1,3,3,3
7036,39,1100,1,39,39,39
3250,53,297,1,53,53,53
5621,21,1541,1,21,21,21
6300,14,188,1,14,14,14
3278,3,975,1,3,3,3
4517,4,452,1,4,4,4
5609,7,2432,1,7,7,7
2166,22,75,2,22,39,30
2600,11,10,1,11,11,11
4271,45,337,1,45,45,45
845,26,183,1,26,26,26
6466,1,16,1,1,1,1
1309,8,672,1,8,8,8
851,28,608,1,28,28,28
6472,8,800,2,8,61,34
11,19,223,1,19,19,19
689,16,2079,2,16,29,22
2614,9,62,1,9,9,9
4265,9,1756,1,9,9,9
4503,12,127,4,12,54,30
2172,7,300,1,7,7,7
6314,33,653,1,33,33,33
7195,12,406,2,12,50,31
5782,13,362,1,13,13,13
3495,12,68,1,12,12,12
2953,6,163,3,6,52,29
1282,2,182,1,2,2,2
716,10,253,1,10,10,10
702,14,116,1,14,14,14
1296,13,56,1,13,13,13
3481,31,134,2,31,58,44
2947,10,341,1,10,10,10
4488,2,168,2,2,62,32
5796,15,447,1,15,15,15
7181,32,514,1,32,32,32
5966,2,563,1,2,2,2
5972,10,889,2,10,88,49
5741,9,118,1,9,9,9
5999,11,56,1,11,11,11
3330,1,204,1,1,1,1
7156,9,81,1,9,9,9
6248,26,29,1,26,26,26
1527,3,384,1,3,3,3
1241,4,252,1,4,4,4
3456,12,222,1,12,12,12
4339,2,40,1,2,2,2
2990,21,338,1,21,21,21
5027,7,155,1,7,7,7
2748,8,146,4,8,61,41
3442,5,169,1,5,5,5
2984,5,43,1,5,5,5
5033,12,1061,1,12,12,12
1255,67,564,1,67,67,67
919,14,71,1,14,14,14
7142,18,373,1,18,18,18
1533,2,279,1,2,2,2
5755,3,960,1,3,3,3
3324,9,360,1,9,9,9
6274,14,599,1,14,14,14
2012,9,81,1,9,9,9
4463,15,69,1,15,15,15
4305,13,254,1,13,13,13
2774,14,17,1,14,14,14
6512,8,270,1,8,8,8
931,16,61,2,16,34,25
1269,1,249,1,1,1,1
6506,4,50,1,4,4,4
4311,12,3093,1,12,12,12
2760,37,558,3,35,79,50
2006,11,601,1,11,11,11
5769,5,149,1,5,5,5
4477,19,153,1,19,19,19
3318,5,102,1,5,5,5
6260,4,28,1,4,4,4
514,6,233,1,6,6,6
1080,4,22,1,4,4,4
6937,7,252,3,7,115,75
3697,1,126,1,1,1,1
2589,20,142,1,20,20,20
5580,13,24,1,13,13,13
4846,17,242,1,17,17,17
6089,9,65,1,9,9,9
266,29,277,2,6,29,17
5594,10,69,1,10,10,10
4852,14,164,1,14,14,14
3683,3,214,1,3,3,3
1094,16,29,2,16,30,23
500,16,29,2,16,30,23
6923,19,247,1,19,19,19
3873,14,101,1,14,14,14
528,12,632,1,12,12,12
1902,13,307,1,13,13,13
1916,37,303,1,37,37,37
3867,13,1461,1,13,13,13
5225,13,271,2,13,50,31
3654,3,135,1,3,3,3
1725,8,191,2,8,17,12
3132,15,137,1,15,15,15
5543,9,63,1,9,9,9
4885,13,81,1,13,13,13
3126,12,67,1,12,12,12
4649,13,1725,2,13,37,25
5557,12,262,1,12,12,12
2238,4,25,1,4,4,4
4891,13,19,1,13,13,13
1731,19,166,1,19,19,19
6738,12,169,1,12,12,12
3898,13,115,1,13,13,13
5231,22,43,1,22,22,22
3640,23,280,1,23,23,23
6710,22,557,1,22,22,22
2576,12,631,1,12,12,12
5219,13,79,1,13,13,13
4107,3,744,1,3,3,3
3668,3,47,2,3,34,18
4661,11,2528,2,11,25,18
2210,10,29,1,10,10,10
1719,9,26,1,9,9,9
6076,10,10,1,10,10,10
299,5,1971,1,5,5,5
6062,9,491,1,9,9,9
4675,8,50,1,8,8,8
2204,10,11,1,10,10,10
2562,10,14,1,10,10,10
4113,3,255,1,3,3,3
6704,35,260,1,35,35,35
5530,14,147,1,14,14,14
3141,16,82,1,16,16,16
1756,10,23,1,10,10,10
6039,97,647,1,97,97,97
1030,15,65,1,15,15,15
6987,8,608,1,8,8,8
4148,12,63,1,12,12,12
3627,2,435,1,2,2,2
2539,18,36,1,18,18,18
5256,7,454,1,7,7,7
3633,6,105,1,6,6,6
5242,6,1876,1,6,6,6
6993,1,161,1,1,1,1
1742,9,44,2,9,52,30
5524,2,14,1,2,2,2
3155,3,403,2,2,3,2
6005,30,321,1,30,30,30
2263,17,95,2,17,29,23
4612,9,56,1,9,9,9
4174,11,246,1,11,11,11
2505,16,54,1,16,16,16
6763,32,313,2,32,693,362
598,12,498,1,12,12,12
6777,2,714,2,2,38,20
1018,15,891,1,15,15,15
4160,13,245,1,13,13,13
2511,11,36,1,11,11,11
5518,3,77,1,3,3,3
2277,11,206,1,11,11,11
3169,20,87,1,20,20,20
4606,13,478,2,13,63,38
6011,7,54,1,7,7,7
201,11,425,2,11,42,26
1795,17,4,1,17,17,17
3182,6,1415,2,6,162,84
4835,23,52,2,23,36,29
5295,4,342,1,4,4,4
6944,1,197,3,1,58,27
567,37,136,1,37,37,37
6950,3,179,1,3,3,3
6788,11,1219,1,11,11,11
573,5,206,1,5,5,5
3828,8,97,1,8,8,8
5281,5,86,1,5,5,5
3196,16,1141,20,1,313,61
2288,16,63,2,16,39,27
4821,11,169,1,11,11,11
1781,5,152,1,5,5,5
215,36,327,1,36,36,36
1959,20,42,3,20,47,34
4809,16,46,1,16,16,16
1971,16,43,1,16,16,16
6978,11,2779,1,11,11,11
3800,15,118,1,15,15,15
3814,7,41,1,7,7,7
229,24,4241,2,24,78,51
1965,15,609,1,15,15,15
5054,8,538,1,8,8,8
3425,4,60,1,4,4,4
1232,7,427,1,7,7,7
1554,2,1052,4,2,1216,464
7125,6,2049,1,6,6,6
3343,10,588,1,10,10,10
5732,13,390,3,13,101,51
4438,16,598,1,16,16,16
3357,35,41,1,35,35,35
2049,18,195,2,18,106,62
5726,14,18,1,14,14,14
1540,19,491,1,19,19,19
7131,15,54,1,15,15,15
1226,14,167,2,14,26,20
6549,12,25,1,12,12,12
5040,5,372,2,5,31,18
3431,6,66,1,6,6,6
942,5,352,2,5,77,41
6561,7,1819,2,7,27,17
5068,12,38,1,12,12,12
2707,19,38,1,19,19,19
3419,8,895,1,8,8,8
4376,2,144,1,2,2,2
4410,10,136,2,10,35,22
2061,8,120,3,8,137,77
6207,7,557,1,7,7,7
1568,13,1045,1,13,13,13
7119,19,119,1,19,19,19
6213,10,110,1,10,10,10
4404,7,52,1,7,7,7
2075,17,42,1,17,17,17
2713,19,188,1,19,19,19
4362,5,62,1,5,5,5
956,8,283,1,8,8,8
6575,18,642,1,18,18,18
